idPedido,descTipoItem,descItem
941,queijo 2,cheddar
942,bebida,refrigerante
942,borda,borda tradicional
942,ingrediente 1,bacon
942,ingrediente 2,linguiça calabresa defumada
942,ingrediente 3,presunto
942,ingrediente 4,tomate
942,ingrediente 5,frango
942,massa,massa tradicional
942,queijo 1,mussarela
942,queijo 2,parmesão
943,bebida,suco de abacaxi
943,borda,sabor catupiry
943,ingrediente 1,brócolis
943,ingrediente 2,tomate
943,ingrediente 3,cebola
943,ingrediente 4,abobrinha
943,ingrediente 5,espinafre
943,massa,massa tradicional
944,bebida,refrigerante
944,borda,borda tradicional
944,ingrediente 1,pimentão
944,ingrediente 2,presunto
944,ingrediente 3,pepperoni
944,ingrediente 4,calabresa
944,ingrediente 5,orégano
944,massa,massa grossa
944,queijo 1,mussarela
944,queijo 2,parmesão
945,bebida,suco de laranja
945,borda,sabor catupiry
945,ingrediente 1,milho
945,ingrediente 2,tomate
945,ingrediente 3,calabresa
945,ingrediente 4,presunto
945,ingrediente 5,cebola caramelizada
945,massa,massa tradicional
945,queijo 1,mussarela
945,queijo 2,catupiry
946,bebida,refrigerante
946,borda,borda tradicional
946,ingrediente 1,calabresa
946,ingrediente 2,tomate
946,ingrediente 3,tomate
946,massa,massa final
946,queijo 1,mussarela
946,queijo 2,mussarela
947,bebida,cerveja
947,borda,sabor catupiry
947,ingrediente 1,pepperoni
947,ingrediente 2,tomate
947,ingrediente 3,bacon
947,massa,massa tradicional
947,queijo 1,mussarela
947,queijo 2,parmesão
948,bebida,suco de uva
948,borda,cheddar
948,ingrediente 1,espinafre
948,ingrediente 2,abobrinha
948,ingrediente 3,alcaparra
948,ingrediente 4,berinjela
948,ingrediente 5,frango
948,massa,massa grossa
948,queijo 1,parmesão
948,queijo 2,mussarela
949,bebida,refrigerante
949,borda,sabor catupiry
949,ingrediente 1,azeitona
949,ingrediente 2,frango
949,ingrediente 3,tomate
949,ingrediente 4,atum
949,ingrediente 5,milho
949,massa,massa tradicional
949,queijo 1,catupiry
949,queijo 2,cheddar
950,bebida,cerveja
950,borda,sabor catupiry
950,ingrediente 1,carne seca
950,ingrediente 2,cebola caramelizada
950,ingrediente 3,mel
950,ingrediente 4,queijo de cabra
950,massa,massa tradicional
950,queijo 1,mussarela
950,queijo 2,queijo brie
951,bebida,chá gelado
951,borda,borda tradicional
951,ingrediente 1,pepperoni
951,ingrediente 2,cebola
951,ingrediente 3,alho
951,ingrediente 4,frango
951,ingrediente 5,bacon
951,massa,massa tradicional
951,queijo 1,mussarela
951,queijo 2,queijo coalho
952,bebida,suco de abacaxi
952,borda,borda tradicional
952,ingrediente 1,pepperoni
952,ingrediente 2,tomate
952,ingrediente 3,bacon
952,ingrediente 4,camarão
952,ingrediente 5,carne seca
952,massa,massa tradicional
952,queijo 1,mussarela
952,queijo 2,gorgonzola
953,bebida,cerveja
953,borda,cream cheese
953,ingrediente 1,azeite de oliva
953,ingrediente 2,alcaparra
953,ingrediente 3,tomate
953,ingrediente 4,alho
953,ingrediente 5,azeitona
953,massa,massa final
953,queijo 1,gorgonzola
953,queijo 2,queijo brie
954,bebida,cerveja
954,borda,sabor catupiry
954,ingrediente 1,brócolis
954,ingrediente 2,milho
954,ingrediente 3,camarão
954,massa,massa tradicional
954,queijo 1,mussarela
954,queijo 2,catupiry
955,bebida,suco de uva
955,borda,sabor catupiry
955,ingrediente 1,pepperoni
955,ingrediente 2,azeitona
955,ingrediente 3,cebola
955,ingrediente 4,orégano
955,ingrediente 5,cebolinha
955,massa,massa tradicional
955,queijo 1,mussarela
955,queijo 2,cheddar
956,bebida,suco de maracujá
956,borda,cheddar
956,ingrediente 1,tomate
956,ingrediente 2,palmito
956,ingrediente 3,frango
956,ingrediente 4,orégano
956,ingrediente 5,ovo
956,massa,massa tradicional
956,queijo 1,parmesão
956,queijo 2,mussarela
957,bebida,refrigerante
957,borda,cheddar
957,ingrediente 1,bacon
957,ingrediente 2,tomate
957,ingrediente 3,cebola
957,ingrediente 4,orégano
957,ingrediente 5,milho
957,massa,massa final
957,queijo 1,mussarela
957,queijo 2,cheddar
958,bebida,chá gelado
958,borda,borda tradicional
958,ingrediente 1,pimentão
958,ingrediente 2,azeitona
958,ingrediente 3,tomate seco
958,ingrediente 4,tomate
958,ingrediente 5,cogumelos
958,massa,massa final
958,queijo 1,parmesão
958,queijo 2,cheddar
959,bebida,vinho tinto
959,borda,cream cheese
959,ingrediente 1,pepperoni
959,ingrediente 2,azeitona
959,ingrediente 3,cogumelos
959,ingrediente 4,tomate seco
959,ingrediente 5,cebola caramelizada
959,massa,massa final
959,queijo 1,queijo brie
959,queijo 2,provolone
960,bebida,suco de laranja
960,borda,sabor catupiry
960,ingrediente 1,frango
960,ingrediente 2,bacon
960,ingrediente 3,milho
960,ingrediente 4,presunto
960,ingrediente 5,azeitona
960,massa,massa final
960,queijo 1,catupiry
960,queijo 2,mussarela
961,bebida,chá gelado
961,borda,borda tradicional
961,ingrediente 1,palmito
961,ingrediente 2,cogumelos
961,ingrediente 3,pepperoni
961,ingrediente 4,pimentão
961,ingrediente 5,azeitona
961,massa,massa tradicional
961,queijo 1,provolone
961,queijo 2,mussarela
962,bebida,suco de abacaxi
962,borda,sabor catupiry
962,ingrediente 1,alho
962,ingrediente 2,pimentão
962,ingrediente 3,picles
962,ingrediente 4,calabresa
962,ingrediente 5,milho
962,massa,massa tradicional
962,queijo 1,cheddar
962,queijo 2,catupiry
963,bebida,refrigerante
963,borda,cheddar
963,ingrediente 1,frango
963,ingrediente 2,azeitona
963,ingrediente 3,milho
963,ingrediente 4,carne seca
963,ingrediente 5,tomate
963,massa,massa final
963,queijo 1,mussarela
963,queijo 2,catupiry
964,bebida,cerveja
964,borda,borda tradicional
964,ingrediente 1,azeitona
964,ingrediente 3,orégano
964,massa,massa tradicional
964,queijo 1,provolone
964,queijo 2,gorgonzola
965,bebida,refrigerante
965,borda,sabor catupiry
965,ingrediente 1,bacon
965,ingrediente 2,calabresa
965,ingrediente 3,cogumelos
965,ingrediente 4,tomate
965,ingrediente 5,linguiça
965,massa,massa final
965,queijo 1,mussarela
965,queijo 2,catupiry
966,bebida,refrigerante
966,borda,borda tradicional
966,ingrediente 1,milho
966,ingrediente 2,linguiça calabresa defumada
966,ingrediente 3,presunto
966,ingrediente 4,cebola
966,ingrediente 5,bacon
966,massa,massa grossa
966,queijo 1,mussarela
967,bebida,cerveja
967,borda,sabor catupiry
967,ingrediente 1,cebola
967,ingrediente 2,pepperoni
967,ingrediente 3,tomate
967,ingrediente 4,azeitona
967,ingrediente 5,milho
967,massa,massa tradicional
967,queijo 1,mussarela
967,queijo 2,provolone
968,bebida,refrigerante
968,borda,borda tradicional
968,ingrediente 1,bacon
968,ingrediente 2,milho
968,ingrediente 4,orégano
968,massa,massa tradicional
968,queijo 1,mussarela
968,queijo 2,gorgonzola
969,bebida,vinho tinto
969,borda,borda tradicional
969,ingrediente 1,cebola
969,ingrediente 2,cogumelos
969,ingrediente 3,pepperoni
969,ingrediente 4,azeitona
969,ingrediente 5,bacon
969,massa,massa tradicional
969,queijo 1,cheddar
969,queijo 2,catupiry
970,bebida,suco de abacaxi
970,borda,cheddar
970,ingrediente 1,azeitona
970,ingrediente 2,calabresa
970,ingrediente 3,bacon
970,massa,massa tradicional
970,queijo 1,mussarela
971,bebida,chá gelado
971,borda,borda tradicional
971,ingrediente 1,lentilha
971,ingrediente 2,grão de bico
971,ingrediente 3,alho-poró
971,ingrediente 4,uva passa
971,ingrediente 5,pimenta biquinho
971,massa,massa integral
971,queijo 1,queijo coalho
971,queijo 2,ricota
972,bebida,cerveja
972,borda,cream cheese
972,ingrediente 1,brócolis
972,ingrediente 2,calabresa
972,ingrediente 3,bacon
972,ingrediente 4,alho
972,ingrediente 5,tomate
972,massa,massa tradicional
972,queijo 1,mussarela
972,queijo 2,catupiry
973,bebida,suco de laranja
973,borda,sabor catupiry
973,ingrediente 1,milho
973,ingrediente 2,pimentão assado
973,ingrediente 3,atum
973,ingrediente 4,tomate seco
973,ingrediente 5,azeitona
973,massa,massa final
973,queijo 1,mussarela
973,queijo 2,catupiry
974,bebida,refrigerante
974,borda,sabor catupiry
974,ingrediente 1,presunto
974,ingrediente 2,tomate
974,ingrediente 3,orégano
974,ingrediente 4,camarão
974,ingrediente 5,azeitona
974,massa,massa tradicional
974,queijo 1,cheddar
974,queijo 2,queijo coalho
975,bebida,refrigerante
975,borda,cheddar
975,ingrediente 1,linguiça calabresa defumada
975,ingrediente 2,azeitona
975,ingrediente 3,bacon
975,ingrediente 4,ovo
975,ingrediente 5,pimenta calabresa
975,massa,massa final
975,queijo 1,mussarela
975,queijo 2,parmesão
976,bebida,refrigerante
976,borda,borda tradicional
976,ingrediente 1,pepperoni
976,ingrediente 2,tomate
976,ingrediente 3,alho
976,massa,massa tradicional
976,queijo 1,mussarela
977,bebida,cerveja
977,borda,sabor catupiry
977,ingrediente 1,bacon
977,ingrediente 2,azeitona
977,ingrediente 3,pepperoni
977,ingrediente 4,cogumelos
977,ingrediente 5,orégano
977,massa,massa final
977,queijo 1,gorgonzola
977,queijo 2,queijo brie
978,bebida,refrigerante
978,borda,sabor catupiry
978,ingrediente 1,bacon
978,ingrediente 2,presunto
978,ingrediente 3,calabresa
978,ingrediente 4,cebola
978,ingrediente 5,ovo
978,massa,massa tradicional
978,queijo 1,catupiry
978,queijo 2,mussarela
979,bebida,água com gás
979,borda,borda tradicional
979,ingrediente 1,cogumelos
979,ingrediente 2,pepperoni
979,ingrediente 3,alho
979,ingrediente 4,azeitona
979,ingrediente 5,cebola
979,massa,massa grossa
979,queijo 1,gorgonzola
979,queijo 2,mussarela
980,bebida,refrigerante
980,borda,borda tradicional
980,ingrediente 1,cogumelos
980,ingrediente 2,calabresa
980,ingrediente 3,palmito
980,ingrediente 4,alho
980,ingrediente 5,bacon
980,massa,massa final
980,queijo 1,mussarela
980,queijo 2,parmesão
981,bebida,refrigerante
981,borda,borda tradicional
981,ingrediente 1,tomate
981,ingrediente 2,alho
981,ingrediente 3,milho
981,ingrediente 4,calabresa
981,ingrediente 5,cebolinha
981,massa,massa final
981,queijo 1,mussarela
981,queijo 2,parmesão
982,bebida,cerveja
982,borda,borda tradicional
982,ingrediente 1,azeitona
982,ingrediente 2,tomate
982,ingrediente 3,cogumelos
982,ingrediente 4,abobrinha
982,ingrediente 5,orégano
982,massa,massa tradicional
982,queijo 1,mussarela
982,queijo 2,catupiry
983,bebida,refrigerante
983,borda,borda tradicional
983,ingrediente 1,pimentão
983,ingrediente 2,camarão
983,ingrediente 3,azeitona
983,ingrediente 4,frango
983,ingrediente 5,queijo coalho grelhado
983,massa,massa tradicional
983,queijo 1,mussarela
983,queijo 2,parmesão
984,bebida,vinho tinto
984,borda,borda tradicional
984,ingrediente 1,rúcula
984,ingrediente 2,cebola caramelizada
984,ingrediente 3,tomate seco
984,ingrediente 4,bacon
984,ingrediente 5,alho-poró
984,massa,massa tradicional
984,queijo 1,mussarela
984,queijo 2,parmesão
985,bebida,refrigerante
985,borda,borda tradicional
985,ingrediente 1,tomate
985,ingrediente 2,calabresa
985,ingrediente 3,anchova
985,ingrediente 4,pepperoni
985,ingrediente 5,ovo
985,massa,massa tradicional
985,queijo 1,mussarela
985,queijo 2,catupiry
986,bebida,cerveja
986,borda,sabor catupiry
986,ingrediente 1,pepperoni
986,ingrediente 2,cebola
986,ingrediente 3,cebola
986,ingrediente 4,bacon
986,ingrediente 5,palmito
986,massa,massa grossa
986,queijo 1,parmesão
986,queijo 2,queijo brie
987,bebida,cerveja
987,borda,borda tradicional
987,ingrediente 1,bacon
987,ingrediente 2,alho
987,ingrediente 3,alho
987,ingrediente 4,carne moída
987,ingrediente 5,berinjela
987,massa,massa tradicional
987,queijo 1,provolone
987,queijo 2,mussarela
988,bebida,refrigerante
988,borda,sabor catupiry
988,ingrediente 1,bacon
988,ingrediente 2,queijo gouda
988,ingrediente 3,azeitona
988,ingrediente 4,calabresa
988,ingrediente 5,frango
988,massa,massa tradicional
988,queijo 1,mussarela
988,queijo 2,mussarela
989,bebida,vinho tinto
989,borda,cream cheese
989,ingrediente 1,camarão
989,ingrediente 2,alho-poró
989,ingrediente 3,carne seca
989,ingrediente 4,cebolinha
989,ingrediente 5,azeite de oliva
989,massa,massa final
989,queijo 1,mussarela
989,queijo 2,catupiry
990,bebida,limonada
990,borda,sabor catupiry
990,ingrediente 1,pepperoni
990,ingrediente 2,carne seca
990,ingrediente 3,azeite de oliva
990,ingrediente 4,queijo roquefort
990,ingrediente 5,rúcula
990,massa,massa integral
990,queijo 1,mussarela
990,queijo 2,parmesão
991,bebida,suco de laranja
991,borda,cheddar
991,ingrediente 1,calabresa
991,ingrediente 2,tomate
991,ingrediente 3,presunto
991,ingrediente 4,ovo
991,ingrediente 5,abacaxi
991,massa,massa tradicional
991,queijo 1,mussarela
991,queijo 2,catupiry
992,bebida,limonada
992,borda,cream cheese
992,ingrediente 1,cebola
992,ingrediente 2,pepperoni
992,ingrediente 3,pimentão
992,ingrediente 4,tomate
992,ingrediente 5,bacon
992,massa,massa tradicional
992,queijo 1,parmesão
992,queijo 2,provolone
993,bebida,limonada
993,borda,borda tradicional
993,ingrediente 1,alho
993,ingrediente 2,pepperoni
993,massa,massa grossa
993,queijo 1,mussarela
994,bebida,suco de laranja
994,borda,borda tradicional
994,ingrediente 1,presunto
994,ingrediente 2,cebola
994,ingrediente 3,azeitona
994,ingrediente 4,tomate
994,ingrediente 5,linguiça calabresa defumada
994,massa,massa tradicional
994,queijo 1,parmesão
994,queijo 2,mussarela
995,bebida,suco de laranja
995,borda,sabor catupiry
995,ingrediente 1,pepperoni
995,ingrediente 2,carne moída
995,ingrediente 3,tomate
995,ingrediente 4,cebola
995,ingrediente 5,frango
995,massa,massa tradicional
995,queijo 1,mussarela
995,queijo 2,parmesão
996,bebida,suco de laranja
996,borda,borda tradicional
996,ingrediente 1,presunto
996,ingrediente 2,calabresa
996,ingrediente 3,bacon
996,ingrediente 4,cebola caramelizada
996,ingrediente 5,orégano
996,massa,massa tradicional
996,queijo 1,mussarela
996,queijo 2,catupiry
997,bebida,água com gás
997,borda,sabor catupiry
997,ingrediente 1,tomate
997,ingrediente 2,cebola
997,ingrediente 3,pepperoni
997,ingrediente 4,alcaparra
997,ingrediente 5,alho-poró
997,massa,massa tradicional
997,queijo 1,gorgonzola
997,queijo 2,parmesão
998,bebida,limonada
998,borda,cream cheese
998,ingrediente 1,frango
998,ingrediente 2,carne seca
998,ingrediente 3,alho-poró
998,ingrediente 4,milho
998,ingrediente 5,bacon
998,massa,massa final
998,queijo 1,parmesão
998,queijo 2,mussarela
999,bebida,refrigerante
999,borda,borda tradicional
999,ingrediente 1,azeitona
999,ingrediente 2,tomate
999,ingrediente 3,milho
999,ingrediente 4,alho
999,ingrediente 5,orégano
999,massa,massa tradicional
999,queijo 1,mussarela
999,queijo 2,parmesão
1000,bebida,água com gás
1000,borda,sabor catupiry
1000,ingrediente 1,bacon
1000,ingrediente 2,calabresa
1000,ingrediente 3,linguiça calabresa defumada
1000,ingrediente 4,frango
1000,ingrediente 5,carne seca
1000,massa,massa final
1000,queijo 1,mussarela
1000,queijo 2,provolone
1001,bebida,suco de laranja
1001,borda,cheddar
1001,ingrediente 1,pepperoni
1001,ingrediente 2,tomate
1001,ingrediente 3,queijo de cabra
1001,ingrediente 4,presunto
1001,ingrediente 5,palmito
1001,massa,massa tradicional
1001,queijo 1,mussarela
1001,queijo 2,parmesão
1002,bebida,suco de maracujá
1002,borda,sabor catupiry
1002,ingrediente 1,pepperoni
1002,ingrediente 2,bacon
1002,ingrediente 3,alho
1002,ingrediente 4,frango
1002,massa,massa tradicional
1002,queijo 1,mussarela
1003,bebida,refrigerante
1003,borda,borda tradicional
1003,ingrediente 1,cebola
1003,ingrediente 2,pepperoni
1003,ingrediente 3,azeitona
1003,ingrediente 4,milho
1003,ingrediente 5,alho
1003,massa,massa tradicional
1003,queijo 1,parmesão
1003,queijo 2,mussarela
1004,bebida,cerveja
1004,borda,borda tradicional
1004,ingrediente 1,pepperoni
1004,ingrediente 2,pimenta calabresa
1004,ingrediente 3,alho-poró
1004,ingrediente 4,beterraba
1004,ingrediente 5,azeite de oliva
1004,massa,massa final
1004,queijo 1,mussarela
1004,queijo 2,provolone
1005,bebida,vinho tinto
1005,borda,borda tradicional
1005,ingrediente 1,picles
1005,ingrediente 2,pepperoni
1005,ingrediente 3,tomate
1005,ingrediente 4,presunto
1005,ingrediente 5,bacon
1005,massa,massa tradicional
1005,queijo 1,mussarela
1005,queijo 2,gorgonzola
1006,bebida,limonada
1006,borda,cream cheese
1006,ingrediente 1,tomate
1006,ingrediente 2,azeitona
1006,ingrediente 3,palmito
1006,ingrediente 4,frango
1006,ingrediente 5,orégano
1006,massa,massa final
1006,queijo 1,mussarela
1006,queijo 2,catupiry
1007,bebida,cerveja
1007,borda,borda tradicional
1007,ingrediente 1,cebola
1007,ingrediente 2,presunto
1007,ingrediente 3,azeite de oliva
1007,ingrediente 4,pepperoni
1007,ingrediente 5,tomate
1007,massa,massa final
1007,queijo 1,provolone
1007,queijo 2,parmesão
1008,bebida,vinho tinto
1008,borda,sabor catupiry
1008,ingrediente 1,alho
1008,ingrediente 2,bacon
1008,ingrediente 3,orégano
1008,ingrediente 4,milho
1008,ingrediente 5,frango
1008,massa,massa tradicional
1008,queijo 1,mussarela
1008,queijo 2,parmesão
1009,bebida,refrigerante
1009,borda,sabor catupiry
1009,ingrediente 1,calabresa
1009,ingrediente 2,pepperoni
1009,ingrediente 3,cogumelos
1009,ingrediente 4,bacon
1009,ingrediente 5,queijo de cabra
1009,massa,massa final
1009,queijo 1,mussarela
1009,queijo 2,cheddar
1010,bebida,chá gelado
1010,borda,sabor catupiry
1010,ingrediente 1,cogumelos
1010,ingrediente 2,bacon
1010,ingrediente 3,linguiça calabresa defumada
1010,ingrediente 4,linguiça
1010,ingrediente 5,calabresa
1010,massa,massa tradicional
1010,queijo 1,cheddar
1010,queijo 2,mussarela
1011,bebida,cerveja
1011,borda,sabor catupiry
1011,ingrediente 1,cebola
1011,ingrediente 2,azeitona
1011,ingrediente 3,azeite de oliva
1011,ingrediente 4,picles
1011,ingrediente 5,pimentão
1011,massa,massa tradicional
1011,queijo 1,mussarela
1011,queijo 2,ricota
1012,bebida,cerveja
1012,borda,sabor catupiry
1012,ingrediente 1,calabresa
1012,ingrediente 2,presunto
1012,ingrediente 3,cogumelos
1012,ingrediente 4,cebola
1012,ingrediente 5,azeitona
1012,massa,massa tradicional
1012,queijo 1,catupiry
1012,queijo 2,mussarela
1013,bebida,refrigerante
1013,borda,sabor catupiry
1013,ingrediente 1,tomate
1013,ingrediente 2,cebola
1013,ingrediente 3,orégano
1013,ingrediente 4,calabresa
1013,ingrediente 5,ovo
1013,massa,massa tradicional
1013,queijo 1,mussarela
1013,queijo 2,gorgonzola
1014,bebida,cerveja
1014,borda,cheddar
1014,ingrediente 1,tomate
1014,ingrediente 2,pepperoni
1014,ingrediente 3,bacon
1014,ingrediente 4,queijo cheddar
1014,ingrediente 5,ovo
1014,massa,massa tradicional
1014,queijo 1,catupiry
1014,queijo 2,mussarela
1015,bebida,suco de uva
1015,borda,borda tradicional
1015,ingrediente 1,mel
1015,ingrediente 2,pêssego
1015,ingrediente 3,nozes
1015,massa,massa final
1015,queijo 1,mussarela
1015,queijo 2,gorgonzola
1016,bebida,vinho tinto
1016,borda,sabor catupiry
1016,ingrediente 1,tomate
1016,ingrediente 2,azeitona
1016,ingrediente 3,bacon
1016,ingrediente 4,ovo
1016,ingrediente 5,orégano
1016,massa,massa final
1016,queijo 1,provolone
1016,queijo 2,queijo brie
1017,bebida,refrigerante
